Short_Name,previous,next,Zone,id,Trench_Name,Lon,Lat,Lon1,Lat1,Lon2,Lat2,Az,ZT,Xarc,EXarc,Harc1,EHarc1,Tsp,ETsp,Tsp1,ETsp1,Tsed,ETsed,Tsed1,ETsed1,Tchannel,ETchannel,Tchannel1,ETchannel1,MT,MT1,UPN,UPS,Rsw,Riw,Rlw,ERsw,ERiw,ERlw,A,Phi,Tt_slab,Te_slab,alphaS,alphaD,Rc,Ztomo,Zseis,M56_SP_Name,M56_SP_ref,M56_UP_Name,M56_UP_ref,M56_ARC_Name,M56_ARC_ref,M56_vs,M56_Azvs,M56_Ovs,M56_vsn,M56_vszn,M56_vc,M56_Azvc,M56_Ovc,M56_vcn,M56_vd,M56_Azvd,M56_Ovd,M56_vdn,Vup1,Az_Vup1,OVup1,Vupn1,Vsub1,Az_Vsub1,OVsub1,Vsubn1,Vt1,Az_Vt1,OVt1,Vtn1,Vup2,Az_Vup2,OVup2,Vupn2,Vsub2,Az_Vsub2,OVsub2,Vsubn2,Vt2,Az_Vt2,OVt2,Vtn2,Vup3,Az_Vup3,OVup3,Vupn3,Vsub3,Az_Vsub3,OVsub3,Vsubn3,Vt3,Az_Vt3,OVt3,Vtn3,Vup4,Az_Vup4,OVup4,Vupn4,Vsub4,Az_Vsub4,OVsub4,Vsubn4,Vt4,Az_Vt4,OVt4,Vtn4,N15_SP_Name,N15_SP_ref,N15_UP_Name,N15_UP_ref,N15_ARC_Name,N15_ARC_ref,N15_vs,N15_Azvs,N15_Ovs,N15_vsn,N15_vszn,N15_vc,N15_Azvc,N15_Ovc,N15_vcn,N15_vd,N15_Azvd,N15_Ovd,N15_vdn,Vup5,Az_Vup5,OVup5,Vupn5,Vsub5,Az_Vsub5,OVsub5,Vsubn5,Vt5,Az_Vt5,OVt5,Vtn5,Vup6,Az_Vup6,OVup6,Vupn6,Vsub6,Az_Vsub6,OVsub6,Vsubn6,Vt6,Az_Vt6,OVt6,Vtn6,Vup7,Az_Vup7,OVup7,Vupn7,Vsub7,Az_Vsub7,OVsub7,Vsubn7,Vt7,Az_Vt7,OVt7,Vtn7,Vup8,Az_Vup8,OVup8,Vupn8,Vsub8,Az_Vsub8,OVsub8,Vsubn8,Vt8,Az_Vt8,OVt8,Vtn8,Vup9,Az_Vup9,OVup9,Vupn9,Vsub9,Az_Vsub9,OVsub9,Vsubn9,Vt9,Az_Vt9,OVt9,Vtn9,Ux,Ux1,Uz,Uz1,Dx,Dx1,Dz,Dz1,W,W1,theta,theta1,N,N1,tau,tau1,MR,MR1,MMRR,MMRR1,Mmax,Mmax1,SeismicC1,Phi_sed,Phi_channel
NPA32,NPA31,NPA33,NPA,32,Alaska,199.0,53.5,200.2,50.9,194.4,61.2,343.5,6.9,303,-,95,5,-,-,0.4,-,-,-,1.2,-,-,-,1,-,undefined,accretionary, continental,neutral,95,387,164,42,389,164,55,-,68,31,29,-,400,400,180,PACIFIC,Argus et al. (2011),NORTH_AMERICA,Argus et al. (2011),PENINSULA,Elliot and Freymueller (2020),64,330,13,63,-,66,326,17,63,5,258,86,0,17,224,120,8,65,311,32,55,22,213,112,8,11,189,155,10,58,319,25,53,14,209,135,10,12,199,145,10,59,317,27,53,15,215,129,10,23,191,153,21,52,308,36,42,26,201,143,20,PACIFIC,Gripp & Gordon (2002),NORTH_AMERICA,Gripp & Gordon (2002),-,-,63,330,13,62,33,63,330,13,62,-,-,-,0,16,266,77,-4,71,319,24,65,16,266,77,-4,19,193,26,17,49,312,27,44,19,193,26,17,18,193,22,17,49,312,25,44,18,193,22,17,17,212,48,11,57,316,28,50,17,212,48,11,23,193,30,20,48,312,32,41,23,193,30,20,38,70,18,18,139,153,53,55,107,91,19,24,12,31,271,137,0.5,22.13,8,8.2,6.9,8.0,0.1,40,31
NPA33,NPA32,NPA34,NPA,33,Alaska,201.0,53.8,202.3,51.2,195.8,61.4,341.6,6.4,247,-,95,5,-,-,0.4,-,-,-,1.5,-,-,-,0.9,-,undefined,accretionary, continental,neutral,51,96,48,33,73,32,55,2090,68,31,28,48,400,400,208,PACIFIC,Argus et al. (2011),NORTH_AMERICA,Argus et al. (2011),PENINSULA,Elliot and Freymueller (2020),63,332,10,62,38,65,327,14,63,5,265,77,1,17,224,118,8,63,312,30,55,22,233,109,7,11,190,152,10,57,320,22,53,14,211,131,9,12,199,142,10,58,318,24,53,15,217,125,9,23,192,149,20,51,309,33,43,25,203,138,19,PACIFIC,Gripp & Gordon (2002),NORTH_AMERICA,Gripp & Gordon (2002),-,-,61,331,11,60,38,61,331,11,60,-,-,-,0,15,264,78,-3,69,319,23,64,15,264,78,-3,20,193,26,18,47,311,26,43,20,193,26,18,18,193,24,16,48,311,23,44,18,193,24,16,16,210,48,11,55,316,26,50,16,210,48,11,23,193,31,20,47,311,30,41,23,193,31,20,-,70,-,18,-,153,-,55,-,91,-,24,9,31,202,137,0,22.13,0,8.2,0,8.0,0.1,37,25
NPA34,NPA33,NPA35,NPA,34,Alaska,203.0,54.2,204.4,51.6,197.4,61.7,341.3,5.8,281,-,-,-,0.4,-,-,-,1,-,-,-,0.8,-,-,-,undefined,accretionary, continental,neutral,63,133,67,36,82,36,54,-,68,31,26,-,520,300,94,PACIFIC,Argus et al. (2011),NORTH_AMERICA,Argus et al. (2011),PENINSULA,Elliot and Freymueller (2020),61,333,8,61,-,64,329,12,62,5,272,70,2,18,224,117,8,62,313,29,54,22,234,107,6,12,191,151,10,56,321,21,52,14,213,128,8,13,200,141,10,57,319,23,52,15,219,122,8,23,194,147,20,50,310,32,43,25,206,136,18,PACIFIC,Gripp & Gordon (2002),NORTH_AMERICA,Gripp & Gordon (2002),-,-,60,333,9,59,27,60,333,9,59,-,-,-,0,15,263,78,-3,67,320,21,62,15,263,78,-3,20,196,29,17,46,312,24,42,20,196,29,17,18,196,25,17,46,312,22,43,18,196,25,17,17,212,51,11,54,316,25,49,17,212,51,11,23,196,35,19,46,312,29,40,23,196,35,19,-,70,-,18,-,153,-,55,-,91,-,24,3,31,67,137,0,22.13,0,8.2,0,8.0,0.1,42,33
NPA35,NPA34,NPA36,NPA,35,Alaska,205.0,54.8,207.7,52.6,195.0,60.9,323.1,5.6,296,-,87,5,-,-,-,-,-,-,1.7,-,-,-,1,-,undefined,accretionary, continental,compressive,116,208,98,68,84,31,51,-,65,30,24,-,550,300,142,PACIFIC,Argus et al. (2011),NORTH_AMERICA,Argus et al. (2011),PENINSULA,Elliot and Freymueller (2020),60,335,12,58,-,63,330,7,62,6,278,45,4,18,224,100,3,60,314,9,59,22,236,88,-1,12,191,132,8,54,322,1,54,14,215,108,4,13,200,123,7,55,320,3,55,15,221,102,3,23,196,127,14,49,311,12,48,25,208,115,10,PACIFIC,Gripp & Gordon (2002),NORTH_AMERICA,Gripp & Gordon (2002),-,-,59,334,11,58,26,59,334,11,58,-,-,-,0,15,261,62,-7,65,322,1,65,15,261,62,-7,20,198,50,13,45,314,4,45,20,198,50,13,19,198,46,13,45,314,2,45,19,198,46,13,17,213,70,6,52,318,5,52,17,213,70,6,23,198,55,13,45,314,9,45,23,198,55,13,-,70,-,18,-,153,-,55,-,91,-,24,4,31,76,137,0,22.13,0,8.2,0,8.0,0.1,35,23
NPA36,NPA35,NPA37,NPA,36,Alaska,207.0,55.6,209.3,53.2,198.3,62.3,330.1,5.4,307,-,87,5,-,-,-,-,-,-,2,-,-,-,1.7,-,undefined,accretionary, continental,compressive,200,471,256,87,457,337,47,1363,63,29,23,45,600,300,218,PACIFIC,Argus et al. (2011),NORTH_AMERICA,Argus et al. (2011),KODIAK SLIVER,Elliot and Freymueller (2020),53,343,13,52,29,61,332,2,61,14,284,46,10,18,223,107,5,58,315,15,56,28,249,81,-4,12,192,139,9,52,324,6,52,18,241,89,0,13,201,129,8,54,321,9,53,20,243,87,-1,23,197,133,16,48,312,18,46,27,227,103,6,PACIFIC,Gripp & Gordon (2002),NORTH_AMERICA,Gripp & Gordon (2002),-,-,58,336,6,58,31,58,336,6,58,-,-,-,0,14,259,71,-5,63,323,7,63,14,259,71,-5,20,199,43,14,44,315,11,44,20,199,43,14,18,199,39,14,44,315,8,44,18,199,39,14,17,212,62,8,51,319,11,50,17,212,62,8,23,199,48,15,44,315,15,43,23,199,48,15,69,69,7,7,145,243,25,54,78,180,13,15,12,15,247,58,0.52,796.7,8,9.2,6.9,9.2,1.77,33,26
NPA37,NPA36,NPA38,NPA,37,Alaska,209.0,56.2,211.2,53.8,200.3,63.0,331.0,5.4,323,-,-,-,-,-,-,-,-,-,2.7,-,-,-,1.7,-,undefined,accretionary, continental,compressive,185,546,301,113,515,345,44,1188,61,28,21,43,660,300,201,PACIFIC,Argus et al. (2011),NORTH_AMERICA,Argus et al. (2011),KODIAK SLIVER,Elliot and Freymueller (2020),53,345,14,52,27,60,334,3,60,13,282,49,8,18,223,108,6,56,316,15,54,27,247,84,-3,13,192,139,9,51,325,6,51,18,238,93,1,13,201,130,9,52,323,8,51,20,241,90,0,23,199,132,15,47,313,18,45,28,227,104,7,PACIFIC,Gripp & Gordon (2002),NORTH_AMERICA,Gripp & Gordon (2002),-,-,56,338,7,56,28,56,338,7,56,-,-,-,0,14,258,73,-4,61,325,6,61,14,258,73,-4,20,201,43,15,42,317,9,42,20,201,43,15,19,201,39,15,42,317,7,42,19,201,39,15,17,213,62,8,49,322,9,49,17,213,62,8,23,201,50,14,43,317,14,42,23,201,50,14,-,69,-,7,-,243,-,54,-,180,-,15,3,15,62,58,0,796.7,0,9.2,0,9.2,1.77,30,20
NPA38,NPA37,NPA39,NPA,38,Alaska,211.0,57.1,214.0,55.0,199.6,62.9,319.6,5.1,333,-,-,-,-,-,1,-,-,-,2.6,-,-,-,1.5,-,undefined,accretionary, continental,compressive,113,444,223,100,560,256,43,989,60,27,19,40,880,300,201,PACIFIC,Argus et al. (2011),NORTH_AMERICA,Argus et al. (2011),KODIAK SLIVER,Elliot and Freymueller (2020),53,347,27,47,23,59,336,16,56,12,279,40,9,18,223,97,2,54,318,2,54,27,245,75,-7,13,192,127,8,49,327,7,49,18,234,86,-1,14,201,118,6,50,325,5,50,20,237,82,-3,23,201,119,11,45,315,5,45,28,226,94,2,PACIFIC,Gripp & Gordon (2002),NORTH_AMERICA,Gripp & Gordon (2002),-,-,55,340,20,52,24,55,340,20,52,-,-,-,0,14,256,64,-6,58,326,6,58,14,256,64,-6,21,204,57,11,40,317,2,40,21,204,57,11,19,204,53,12,40,317,5,40,19,204,53,12,18,214,75,5,47,322,3,47,18,214,75,5,23,204,64,10,42,317,2,42,23,204,64,10,-,69,-,7,-,243,-,54,-,180,-,15,0,15,0,58,0,796.7,0,9.2,0,9.2,1.77,30,19
NPA39,NPA38,NPA40,NPA,39,Alaska,213.0,58.0,216.4,56.0,200.3,63.2,314.5,4.9,402,-,-,-,-,-,1,-,-,-,2.5,-,-,-,1.6,-,undefined,accretionary, continental,compressive,142,573,318,106,615,330,40,840,58,26,18,38,930,300,201,PACIFIC,Argus et al. (2011),NORTH_AMERICA,Argus et al. (2011),PRINCE WILLIAM SOUND,Elliot and Freymueller (2020),51,341,27,46,21,57,338,23,53,7,313,1,7,18,222,92,1,52,319,5,52,20,242,72,-6,13,193,122,7,47,329,14,46,11,224,91,0,14,202,113,5,48,327,12,47,13,230,84,-1,23,203,112,9,44,316,2,44,22,219,95,2,PACIFIC,Gripp & Gordon (2002),NORTH_AMERICA,Gripp & Gordon (2002),-,-,53,342,28,47,20,53,342,28,47,-,-,-,0,13,254,61,-6,56,328,14,54,13,254,61,-6,20,205,62,9,39,319,10,39,20,205,62,9,19,205,58,10,39,319,12,38,19,205,58,10,17,214,80,3,46,324,9,45,17,214,80,3,22,205,71,7,41,319,5,41,22,205,71,7,-,69,-,7,-,243,-,54,-,180,-,15,0,15,0,58,0,796.7,0,9.2,0,9.2,1.77,31,20
NPA40,NPA39,NPA41,NPA,40,Alaska,214.5,59.1,218.3,57.3,200.6,63.8,310.6,4.5,445,-,-,-,-,-,1,-,-,-,2,-,-,-,2,-,undefined,accretionary, continental,compressive,87,183,123,45,139,105,37,-,56,26,16,-,1120,200,159,PACIFIC,Argus et al. (2011),NORTH_AMERICA,Argus et al. (2011),PRINCE WILLIAM SOUND,Elliot and Freymueller (2020),49,345,34,41,-,56,340,29,49,8,313,2,8,18,222,89,0,50,321,11,49,20,246,64,-9,13,193,118,6,46,331,21,43,12,231,79,-2,14,202,109,5,47,329,18,44,13,237,74,-4,23,204,106,6,43,318,7,42,22,225,85,-2,PACIFIC,Gripp & Gordon (2002),NORTH_AMERICA,Gripp & Gordon (2002),-,-,52,345,34,43,11,52,345,34,43,-,-,-,0,13,252,59,-7,53,331,20,50,13,252,59,-7,21,208,68,8,36,322,16,35,21,208,68,8,20,208,63,9,36,322,19,34,20,208,63,9,18,216,85,1,43,327,16,41,18,216,85,1,23,208,78,5,39,322,11,38,23,208,78,5,-,69,-,7,-,243,-,54,-,180,-,15,0,15,0,58,0,796.7,0,9.2,0,9.2,1.77,33,27
NPA41,NPA40,NPA42,NPA,41,Alaska,215.0,59.1,217.7,56.8,204.3,65.5,327.2,4.2,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,undefined,accretionary, continental,compressive,88,197,126,45,150,108,37,-,56,26,15,-,1160,200,140,PACIFIC,Argus et al. (2011),NORTH_AMERICA,Argus et al. (2011),ICY BAY,Elliot and Freymueller (2020),21,13,46,14,-,56,340,13,54,40,324,3,40,18,222,105,5,50,321,6,49,40,297,30,-35,13,193,134,9,45,331,4,45,33,306,21,-31,14,202,125,8,46,329,2,46,35,304,23,-32,23,205,122,12,43,318,9,42,35,289,38,-28,PACIFIC,Gripp & Gordon (2002),NORTH_AMERICA,Gripp & Gordon (2002),-,-,52,345,17,48,-,52,345,17,48,-,-,-,0,0,252,71,-3,53,331,17,50,0,252,71,-3,21,208,51,12,36,321,17,35,21,208,51,12,20,208,47,13,36,321,17,34,20,208,47,13,18,216,68,6,43,327,17,41,18,216,68,6,23,208,60,11,38,321,17,36,23,208,60,11,-,69,-,7,-,243,-,54,-,180,-,15,-,15,-,58,-,796.7,-,9.2,-,9.2,1.77,33,-
NPA42,NPA41,NPA43,NPA,42,Alaska,215.5,59.2,216.8,56.6,210.2,66.9,345.0,3.8,-,-,-,-,-,-,-,-,2.7,-,-,-,0,-,-,-,undefined,accretionary, continental,compressive,90,212,129,48,193,116,37,-,56,25,14,-,1200,200,121,PACIFIC,Argus et al. (2011),NORTH_AMERICA,Argus et al. (2011),ICY BAY,Elliot and Freymueller (2020),21,13,28,19,-,56,341,4,55,39,324,21,37,18,222,123,10,49,322,23,45,40,297,48,-27,13,193,152,12,45,332,13,44,32,306,39,-25,14,202,143,11,46,329,16,44,34,304,41,-25,23,205,140,18,42,318,27,38,34,289,56,-19,PACIFIC,Gripp & Gordon (2002),NORTH_AMERICA,Gripp & Gordon (2002),-,-,52,345,0,52,13,52,345,0,52,-,-,-,0,13,251,84,2,52,331,14,51,13,251,84,2,21,208,35,17,36,321,18,34,21,208,35,17,19,208,31,17,36,321,15,35,19,208,31,17,18,215,50,11,42,326,19,40,18,215,50,11,23,208,43,17,38,321,24,35,23,208,43,17,-,69,-,7,-,243,-,54,-,180,-,15,0,15,0,58,0,796.7,0,9.2,0,9.2,1.77,30,-
NPA43,NPA42,NPA44,NPA,43,Cascadia,231.7,50.0,227.8,49.0,244.1,52.1,70.0,2.1,-,-,-,-,-,-,-,-,-,-,2.8,-,-,-,-,-,undefined,accretionary, continental,neutral,175,546,251,65,328,189,3,-,16,7,20,-,500,400,40,JUAN_DE_FUCA,Argus et al. (2011),NORTH_AMERICA,Argus et al. (2011),DEF_VANCOUVER_ISLAND,Mazzotti et al. (2003),43,52,18,41,-,45,49,21,42,3,0,70,1,24,234,164,23,21,44,26,19,22,241,171,22,16,211,141,12,30,59,11,29,14,218,148,11,17,218,148,14,28,56,14,27,15,225,155,13,22,218,148,18,24,60,10,24,19,223,153,17,JUAN_DE_FUCA,Gripp & Gordon (2002),NORTH_AMERICA,Gripp & Gordon (2002),OREGON,Mazzotti et al. (2002),44,65,5,44,-,47,57,13,46,-,-,-,2,21,250,0,21,27,48,22,25,20,270,20,19,22,220,38,17,29,71,7,29,17,220,24,15,22,220,41,17,30,71,8,29,16,237,28,14,21,228,22,19,27,65,5,27,17,246,4,17,21,220,30,18,28,71,1,28,16,237,13,16,-,5,-,5,-,130,-,30,-,127,-,11,0,0,0,0,0,397.02,0,8.6,0,9.0,0.54,30,-
NPA44,NPA43,NPA45,NPA,44,Cascadia,233.4,48.0,229.7,47.0,245.3,50.2,70.0,2.7,374,-,-,-,-,-,2,-,-,-,3,-,-,-,0.5,-,undefined,accretionary, continental,neutral,86,175,105,87,154,62,5,90,21,10,17,45,840,300,58,JUAN_DE_FUCA,Argus et al. (2011),NORTH_AMERICA,Argus et al. (2011),DEF_VANCOUVER_ISLAND,Mazzotti et al. (2003),39,53,17,37,18,40,49,21,38,3,0,70,1,25,236,166,24,16,40,30,14,23,242,172,23,16,213,143,13,25,60,10,25,14,220,150,12,17,220,150,15,23,56,14,23,15,227,157,14,21,219,149,18,20,61,9,20,19,224,154,17,JUAN_DE_FUCA,Gripp & Gordon (2002),NORTH_AMERICA,Gripp & Gordon (2002),OREGON,Mazzotti et al. (2002),37,62,8,37,16,41,57,13,39,-,-,-,3,22,251,1,22,21,32,38,17,21,270,20,20,21,221,37,17,21,62,1,21,16,221,22,15,22,221,39,17,22,62,3,22,16,239,25,15,21,230,20,20,20,54,16,19,17,249,1,17,20,221,29,18,21,62,8,21,16,239,11,15,-,5,-,5,-,130,-,30,-,127,-,11,0,0,0,0,0,397.02,0,8.6,0,9.0,0.54,29,17
NPA45,NPA44,NPA46,NPA,45,Cascadia,234.4,46.0,230.3,45.5,245.8,46.8,80.0,2.5,313,-,-,-,-,-,2,-,-,-,3.5,-,0,-,-,-,undefined,accretionary, continental,neutral,39,104,76,24,68,50,7,98,24,11,13,45,-,300,31,JUAN_DE_FUCA,Argus et al. (2011),NORTH_AMERICA,Argus et al. (2011),DEF_OREGON,Mazzotti et al. (2002),33,54,26,30,14,37,47,33,31,6,0,80,1,25,237,157,23,12,27,53,7,23,249,169,22,17,215,135,12,21,57,23,19,13,229,149,11,18,221,141,14,19,52,28,17,14,237,157,13,21,219,139,16,16,58,22,15,17,231,151,15,JUAN_DE_FUCA,Gripp & Gordon (2002),NORTH_AMERICA,Gripp & Gordon (2002),OREGON,Mazzotti et al. (2002),32,66,14,31,12,35,55,25,32,-,-,-,1,24,252,8,24,16,18,62,8,23,268,8,23,22,222,43,16,15,62,9,15,17,222,29,15,22,222,46,16,16,62,6,16,17,239,33,15,22,232,28,19,14,49,31,12,19,248,12,18,20,222,38,16,16,62,18,15,16,239,21,15,-,5,-,5,-,130,-,30,-,127,-,11,0,0,0,0,0,397.02,0,8.6,0,9.0,0.54,27,-
NPA46,NPA45,NPA47,NPA,46,Cascadia,234.6,44.0,230.9,43.9,245.8,43.6,89.0,3.0,340,-,-,-,-,-,-,-,-,-,3.5,-,-,-,1.8,-,undefined,accretionary, continental,neutral,117,296,98,95,243,50,8,88,27,12,16,45,-,300,44,JUAN_DE_FUCA,Argus et al. (2011),NORTH_AMERICA,Argus et al. (2011),DEF_OREGON,Mazzotti et al. (2002),30,51,38,23,11,33,44,45,23,6,0,89,0,26,238,149,22,10,5,84,1,24,250,161,22,17,216,127,10,17,52,37,13,13,231,142,10,18,222,133,12,15,45,44,11,14,238,149,12,21,218,129,13,13,52,37,10,17,230,141,13,JUAN_DE_FUCA,Gripp & Gordon (2002),NORTH_AMERICA,Gripp & Gordon (2002),OREGON,Mazzotti et al. (2002),26,67,22,24,10,30,51,38,24,-,-,-,-1,25,253,16,24,10,1,88,0,24,268,1,24,22,222,53,13,11,76,2,11,17,222,39,13,22,222,55,13,12,76,6,12,17,238,43,13,22,233,36,18,8,58,31,7,19,249,20,18,20,222,47,13,11,76,13,11,15,238,31,13,-,5,-,5,-,130,-,30,-,127,-,11,0,0,0,0,0,397.02,0,8.6,0,9.0,0.54,27,17
NPA47,NPA46,-,NPA,47,Cascadia,234.7,42.0,231.1,41.8,245.6,42.1,86.0,3.1,289,-,-,-,-,-,-,-,-,-,3.5,-,-,-,-,-,undefined,accretionary, continental,neutral,172,573,289,89,343,198,6,-,22,10,-,-,960,300,42,JUAN_DE_FUCA,Argus et al. (2011),NORTH_AMERICA,Argus et al. (2011),DEF_OREGON,Mazzotti et al. (2002),26,46,40,20,-,31,38,48,21,6,0,86,0,27,239,153,24,11,340,106,-3,24,250,164,23,17,217,131,11,13,41,45,9,13,232,146,11,18,223,137,13,13,32,54,7,15,239,153,13,21,217,131,14,10,40,46,7,16,230,144,13,JUAN_DE_FUCA,Gripp & Gordon (2002),NORTH_AMERICA,Gripp & Gordon (2002),OREGON,Mazzotti et al. (2002),22,57,29,19,-,26,43,43,19,-,-,-,0,26,253,13,25,14,345,79,-3,24,270,4,24,22,221,51,14,9,53,17,9,16,221,37,12,23,221,53,14,9,53,9,9,16,239,41,12,22,234,32,19,8,22,64,4,18,252,14,17,19,221,45,14,11,53,34,9,14,239,27,12,-,5,-,5,-,130,-,30,-,127,-,11,0,0,0,0,0,397.02,0,8.6,0,9.0,0.54,27,-
